LIDNUM|NAME|LATSTR|LAT|LONGSTR|LONG|MAX_AGE|BFA_MAX|FRAC_MAX|MIN_AGE|BFA_MIN|FRAC_MIN|CHRON|COUNTRY|STATE|COUNTY|APNUMSPM|GENERAL|ORDER|FAMILY|GENUS|SPECIES|UNIQUE|SVLENGTH|BODYMASS|SXDIMSZE|SXDIMDIS|TSHM|TCRWNHT|CROWNTYP|DIET_1|DIET_2|DIET_3|LOCOMO1|LOCOMO2|LOCOMO3|SIDNUM
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Rodentia|Gliridae|Glirulus|diremptus|Err:508|0|0|0|0|0|0|0|o|omnivore|0|0|0|0|20616
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Rodentia|Muridae|Eumyarion|medius|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20663
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Rodentia|Muridae|Megacricetodon|minor|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20673
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Artiodactyla|Moschidae|Micromeryx|flourensianus|0|10cm-1m|4000|0|0|sel|bra|L2220|p|herbivore|browse|te|surficial|0|20862
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Artiodactyla|Cervidae|Dicrocerus|elegans|0|10cm-1m|45000|0|0|sel|bra|L2220|p|herbivore|br/gr|te|surficial|0|20877
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Artiodactyla|Cervidae|Heteroprox|larteti|0|10cm-1m|35000|0|0|sel|bra|L2220|p|herbivore|browse|te|surficial|0|20880
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Proboscidea|Gomphotheriidae|Gomphotherium|angustidens|0|2m-5m|0|0|0|bun|bra|RMM00|p|herbivore|br/gr|te|surficial|graviportal|21270
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Proboscidea|Amebelodontidae|Archaeobelodon|filholi|0|2m-5m|0|0|0|bun|bra|0|p|herbivore|br/gr|te|surficial|graviportal|21272
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Proboscidea|Mammutidae|Zygolophodon|turicensis|0|2m-5m|0|0|0|bil|bra|L3303|p|herbivore|browse|te|surficial|graviportal|21287
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Chiroptera|Vespertilionidae|Eptesicus|campanensis|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|21326
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Proboscidea|Deinotheriidae|Deinotherium|giganteum|0|>5m|0|0|0|bil|bra|L2202|p|herbivore|browse|te|surficial|graviportal|21623
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Rodentia|Castoridae|Trogontherium|minutum|0|0|5000|0|0|lam|hyp|0|p|herbivore|browse|sa|0|0|22646
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Artiodactyla|Tragulidae|Dorcatherium|crassum|0|10cm-1m|21000|0|0|bus|bra|S2200|p|herbivore|browse|te|surficial|0|23695
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Rodentia|Castoridae|Steneofiber|indet.|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|23990
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Artiodactyla|Palaeomerycidae|Palaeomeryx|magnus|0|2m-5m|200000|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|24195
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Artiodactyla|Bovidae|Eotragus|clavatus|0|10cm-1m|30000|0|0|sel|bra|L2220|p|herbivore|browse|te|surficial|0|24196
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Artiodactyla|Cervidae|Dicrocerus|elegans|parviceros|10cm-1m|0|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|24207
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Insectivora|Erinaceidae|Amphechinus|ginsburgi|0|0|0|0|0|0|0|0|a|0|0|0|0|0|24408
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Insectivora|Soricidae|Miosorex|desnoyersianus|0|0|0|0|0|0|0|0|a|0|0|0|0|0|24434
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Insectivora|Soricidae|Lartetium|prevostianum|0|0|0|0|0|0|0|0|a|0|0|0|0|0|24435
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Insectivora|Soricidae|Paenelimnoecus|crouzeli|0|0|0|0|0|0|0|0|a|0|0|0|0|0|24436
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Insectivora|Soricidae|Hemisorex|robustus|0|0|0|0|0|0|0|0|a|0|0|0|0|0|24437
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Chiroptera|Vespertilionidae|Eptesicus|noctuloides|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|24461
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Chiroptera|Vespertilionidae|Myotis|murinoides|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|24462
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Chiroptera|Vespertilionidae|Myotis|elegans|0|0|0|0|0|0|0|0|a|0|0|ae|0|0|24463
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Proboscidea|Deinotheriidae|Prodeinotherium|bavaricum|0|2m-5m|0|0|0|bil|bra|L2202|p|herbivore|browse|te|surficial|graviportal|24522
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Rodentia|Pteromyidae|Albanensia|sansaniensis|0|0|0|0|0|0|0|0|0|0|0|0|0|0|24551
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Rodentia|Gliridae|Muscardinus|sansaniensis|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24592
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Rodentia|Muridae|Democricetodon|crassus|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24678
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Rodentia|Muridae|Megacricetodon|gersii|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24679
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Rodentia|Muridae|Megacricetodon|schaubi|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24680
20002|Sansan|43 54 0 N|43.900002|0 30 0 W|-0.5|15.2|MN 6|0|12.5|MN 6|0|0|France|0|0|0|n|Carnivora|0|Sivanasua|indet.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25797
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Ursidae|Hemicyon|sansaniensis|0|2m-5m|225000|0|0|cso|0|0|a|carnivore|meat|te|surficial|cursorial|20004
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Felidae|Pseudaelurus|quadridentatus|0|10cm-1m|30000|0|0|csp|0|0|a|carnivore|meat_only|te|scansorial|gen_quad|20007
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Felidae|Pseudaelurus|lorteti|0|10cm-1m|15000|0|0|csp|0|0|a|carnivore|meat_only|te|scansorial|gen_quad|20008
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Amphicyonidae|Amphicyon|cf. major|0|1m-2m|183000|0|0|cso|0|0|a|carnivore|m/bone|te|surficial|gen_quad|20015
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Ursidae|Plithocyon|indet.|0|0|0|0|0|cso|0|0|a|carnivore|meat|te|surficial|cursorial|20032
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Ursidae|Ursavus|cf. primaevus|0|1m-2m|90000|0|0|bun|0|0|o|omnivore|anim_dom|te|surficial|0|20033
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Mustelidae|Martes|cf. sansaniensis|0|10cm-1m|6000|0|0|cso|0|0|a|carnivore|meat|te|scansorial|0|20034
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Mustelidae|Plesiogulo|indet.|0|0|17000|0|0|cso|0|0|a|carnivore|0|te|surficial|gen_quad|20035
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Mustelidae|Proputorius|indet.|0|0|0|0|0|0|0|0|o|omnivore|0|te|0|0|20036
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Mustelidae|Trochictis|indet.|0|0|0|0|0|cso|0|0|o|omnivore|0|0|0|0|20037
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Mustelidae|indet.|indet.|Lutrinae|0|0|0|0|0|0|0|a|piscivore|0|sa|0|0|20038
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Hyaenidae|Protictitherium|intermedium|0|10cm-1m|5000|0|0|cso|0|0|a|invert|mixed|te|scansorial|gen_quad|20039
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Hyaenidae|Protictitherium|cf. gaillardi|0|10cm-1m|6000|0|0|cso|0|0|a|invert|mixed|te|scansorial|gen_quad|20040
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Percrocutidae|Percrocuta|miocenica|0|10cm-1m|40000|0|0|cso|0|0|a|carnivore|m/bone|te|surficial|cursorial|20041
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Mustelidae|Ischyrictis|anatolicus|0|10cm-1m|12000|0|0|cso|0|0|a|carnivore|meat|te|0|0|20182
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Suidae|Listriodon|splendens|0|1m-2m|91000|0|y|bil|bra|L2202|p|herbivore|browse|te|surficial|gen_quad|20200
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Suidae|Bunolistriodon|meidamon|0|1m-2m|88000|0|Y|bun|bra|R2200|p|herbivore|plant_dom|te|surficial|gen_quad|20201
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Suidae|Conohyus|simorrensis|0|10cm-1m|69000|0|0|bun|bra|R2200|o|omnivore|plant_dom|te|surficial|gen_quad|20203
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Palaeochoeridae|Taucanamo|inonuensis|0|10cm-1m|16000|0|0|bun|bra|S2200|o|omnivore|plant_dom|te|surficial|gen_quad|20219
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Perissodactyla|Rhinocerotidae|Brachypotherium|brachypus|0|2m-5m|1600000|0|0|ect|bra|L2212|p|herbivore|br/gr|te|surficial|graviportal|20224
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Perissodactyla|Rhinocerotidae|Hoploaceratherium|cf. tetradactylum|Anatolia|2m-5m|0|0|0|ect|mes|L2212|p|herbivore|browse|te|surficial|cursorial|20228
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Perissodactyla|Rhinocerotidae|Procoelodonta|tekkayai|0|2m-5m|700000|0|0|ect|hyp|L2212|p|herbivore|graze|te|surficial|gen_quad|20238
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Primates|Hominidae|Griphopithecus|alpani|0|10cm-1m|0|0|0|bun|bra|R2200|p|herbivore|fruit|te|arboreal|0|20247
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Perissodactyla|Equidae|Anchitherium|aurelianense|0|1m-2m|0|0|0|ect|bra|L2212|p|herbivore|browse|te|surficial|cursorial|20298
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Perissodactyla|Chalicotheriidae|Chalicotherium|grande|0|2m-5m|0|0|0|ect|bra|LM211|p|herbivore|browse|te|surficial|k_walk|20299
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Insectivora|Erinaceidae|indet.|indet.|Erinaceidae|0|0|0|0|0|0|0|a|0|0|0|0|0|20333
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Insectivora|Erinaceidae|Schizogalerix|pasalarensis|0|0|0|0|0|qtb|bra|0|a|invert|0|te|surficial|0|20362
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Insectivora|Soricidae|indet.|indet.|Soricidae|0|50|0|0|dil|bra|0|a|invert|0|te|scansorial|0|20372
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Insectivora|Talpidae|Desmanodon|indet.|0|0|0|0|0|0|0|0|a|0|0|0|0|0|20447
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Rodentia|Ctenodactylidae|Sayimys|cf. intermedius|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20474
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Carnivora|Mustelidae|Anatolictis|laevicaninus|0|10cm-1m|3500|0|0|csp|0|0|a|carnivore|meat|0|0|0|20511
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Rodentia|Muridae|Democricetodon|indet.|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20590
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Rodentia|Muridae|Pliospalax|marmarensis|0|0|0|0|0|0|0|0|p|herbivore|0|te|fossorial|0|20653
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Rodentia|Gliridae|Microdyromys|indet.|0|0|0|0|0|0|0|0|o|omnivore|0|0|0|0|20659
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Rodentia|Muridae|Megacricetodon|indet.|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20685
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Rodentia|Muridae|Byzantinia|pasalarensis|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20708
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Rodentia|Gliridae|Peridyromys|indet.|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20792
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Rodentia|Sciuridae|cf. Palaeosciurus|indet.|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20795
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Rodentia|Sciuridae|Spermophilinus|bredai|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|20844
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Palaeomerycidae|Palaeomeryx|indet.|0|0|0|0|0|sel|bra|L2220|p|herbivore|0|te|surficial|0|20860
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|cf. Cervidae|cf. Micromeryx|indet.|0|0|0|0|0|sel|bra|0|p|herbivore|0|te|surficial|0|20863
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Cervidae|cf. Stephanocemas|indet.|0|0|0|0|0|sel|bra|L2220|p|herbivore|br/gr|te|surficial|0|20874
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Giraffidae|Giraffokeryx|cf. punjabiensis|0|2m-5m|450000|0|0|sel|bra|L2220|p|herbivore|br/gr|te|surficial|0|20897
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Bovoidea|cf. Hispanomeryx|indet.|0|0|0|0|0|sel|0|L2220|p|herbivore|0|te|surficial|0|20919
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Bovidae|Hypsodontus|pronaticornis|0|1m-2m|144000|0|0|sel|hyp|L2220|p|herbivore|br/gr|te|surficial|0|20948
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Tragulidae|Dorcatherium|indet.|0|0|0|0|0|bus|bra|S2200|p|herbivore|browse|te|surficial|0|21275
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Lagomorpha|Ochotonidae|Prolagus|oeningensis|0|0|0|0|0|lam|hyp|0|p|herbivore|0|0|0|0|21322
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Bovidae|Tethytragus|koehlerae|0|10cm-1m|35000|0|0|sel|mes|L2220|p|herbivore|browse|te|surficial|cursorial|21466
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Proboscidea|Deinotheriidae|Deinotherium|cf. levius|0|>5m|0|0|0|bil|bra|L2202|p|herbivore|browse|te|surficial|graviportal|21627
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Proboscidea|Gomphotheriidae|Gomphotherium|pasalarense|0|2m-5m|0|0|0|bun|bra|RMM00|p|herbivore|0|te|surficial|graviportal|21628
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Rodentia|Sciuridae|Tamias|indet.|0|0|0|0|0|bil|bra|0|p|herbivore|browse|te|scansorial|0|22034
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Hyracoidea|Pliohyracidae|Pliohyrax|cf. kruppii|0|10cm-1m|0|0|0|ect|bra|0|p|herbivore|0|te|surficial|gen_quad|23129
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Tubulidentata|Orycteropodidae|indet.|indet.|Orycteropodidae|0|0|0|0|col|hys|0|a|invert|0|te|0|0|23130
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Lagomorpha|Ochotonidae|Alloptox|anatoliensis|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|23406
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Artiodactyla|Bovidae|Caprotragoides|stehlini|0|0|0|0|0|sel|0|L2220|p|herbivore|0|te|surficial|0|23409
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Rodentia|Castoridae|Chalicomys|jaegeri|0|0|0|0|0|0|0|0|p|herbivore|0|0|0|0|24560
20003|Pasalar|40 0 0 N|40|28 30 0 E|28.5|17|MN 5|0|12.5|MN 6|0|0|Turkey|Bursa|Mustafakemalpasa|50000|n|Primates|Hominidae|Griphopithecus|sp.|Pasalar|10cm-1m|0|0|0|bun|bra|R2200|p|herbivore|fruit|te|arboreal|0|24760
20004|La Grive St. Alban|44 0 0 N|44|0 0 0 E|0|12.5|MN7-8|0|11.2|MN7-8|0|0|France|0|0|5000|y|Carnivora|Amphicyonidae|Amphicyon|major|0|1m-2m|183000|y|0|cso|0|0|a|carnivore|m/bone|te|surficial|gen_quad|20000
20004|La Grive St. Alban|44 0 0 N|44|0 0 0 E|0|12.5|MN7-8|0|11.2|MN7-8|0|0|France|0|0|5000|y|Carnivora|Amphicyonidae|Pseudarctos|bavaricus|0|10cm-1m|9000|0|0|cso|0|0|o|omnivore|anim_dom|te|surficial|gen_quad|20002
20004|La Grive St. Alban|44 0 0 N|44|0 0 0 E|0|12.5|MN7-8|0|11.2|MN7-8|0|0|France|0|0|5000|y|Carnivora|indet.|Alopecocyon|leptorhynchus|0|10cm-1m|5000|0|0|cso|0|0|o|omnivore|plant_dom|te|0|gen_quad|20003
20004|La Grive St. Alban|44 0 0 N|44|0 0 0 E|0|12.5|MN7-8|0|11.2|MN7-8|0|0|France|0|0|5000|y|Carnivora|Felidae|Pseudaelurus|quadridentatus|0|10cm-1m|30000|0|0|csp|0|0|a|carnivore|meat_only|te|scansorial|gen_quad|20007
20004|La Grive St. Alban|44 0 0 N|44|0 0 0 E|0|12.5|MN7-8|0|11.2|MN7-8|0|0|France|0|0|5000|y|Carnivora|Felidae|Pseudaelurus|lorteti|0|10cm-1m|15000|0|0|csp|0|0|a|carnivore|meat_only|te|scansorial|gen_quad|20008
20004|La Grive St. Alban|44 0 0 N|44|0 0 0 E|0|12.5|MN7-8|0|11.2|MN7-8|0|0|France|0|0|5000|y|Carnivora|Ursidae|Hemicyon|goeriachensis|0|1m-2m|120000|0|0|cso|0|0|a|carnivore|meat|te|surficial|cursorial|20012
20004|La Grive St. Alban|44 0 0 N|44|0 0 0 E|0|12.5|MN7-8|0|11.2|MN7-8|0|0|France|0|0|5000|y|Carnivora|Nimravidae|Sansanosmilus|jourdani|0|1m-2m|80000|0|0|csp|0|0|a|carnivore|meat_only|te|surficial|gen_quad|20014
